"env_step","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - _step","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - _step__MIN","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - _step__MAX","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MIN","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MAX"
"16506880","4030","4030","4030","57.2734375","57.2734375","57.2734375"
"16510976","4031","4031","4031","57.2734375","57.2734375","57.2734375"
"16515072","4032","4032","4032","57.2734375","57.2734375","57.2734375"
"16519168","4033","4033","4033","57.2734375","57.2734375","57.2734375"
"16523264","4034","4034","4034","57.2734375","57.2734375","57.2734375"
"16527360","4035","4035","4035","57.2734375","57.2734375","57.2734375"
"16531456","4036","4036","4036","57.2734375","57.2734375","57.2734375"
"16535552","4037","4037","4037","57.2734375","57.2734375","57.2734375"
"16539648","4038","4038","4038","57.2734375","57.2734375","57.2734375"
"16543744","4039","4039","4039","57.2734375","57.2734375","57.2734375"
"16547840","4040","4040","4040","57.2734375","57.2734375","57.2734375"
"16551936","4041","4041","4041","57.2734375","57.2734375","57.2734375"
"16556032","4042","4042","4042","57.2734375","57.2734375","57.2734375"
"16560128","4043","4043","4043","57.2734375","57.2734375","57.2734375"
"16564224","4044","4044","4044","57.2734375","57.2734375","57.2734375"
"16568320","4045","4045","4045","57.2734375","57.2734375","57.2734375"
"16572416","4046","4046","4046","57.2734375","57.2734375","57.2734375"
"16576512","4047","4047","4047","57.2734375","57.2734375","57.2734375"
"16580608","4048","4048","4048","57.2734375","57.2734375","57.2734375"
"16584704","4049","4049","4049","57.2734375","57.2734375","57.2734375"
"16588800","4050","4050","4050","57.2734375","57.2734375","57.2734375"
"16592896","4051","4051","4051","57.2734375","57.2734375","57.2734375"
"16596992","4052","4052","4052","57.2734375","57.2734375","57.2734375"
"16601088","4053","4053","4053","57.2734375","57.2734375","57.2734375"
"16605184","4054","4054","4054","57.2734375","57.2734375","57.2734375"
"16609280","4055","4055","4055","57.2734375","57.2734375","57.2734375"
"16613376","4056","4056","4056","57.2734375","57.2734375","57.2734375"
"16617472","4057","4057","4057","57.2734375","57.2734375","57.2734375"
"16621568","4058","4058","4058","57.2734375","57.2734375","57.2734375"
"16625664","4059","4059","4059","57.2734375","57.2734375","57.2734375"
"16629760","4060","4060","4060","57.2734375","57.2734375","57.2734375"
"16633856","4061","4061","4061","57.2734375","57.2734375","57.2734375"
"16637952","4062","4062","4062","57.2734375","57.2734375","57.2734375"
"16642048","4063","4063","4063","57.568115234375","57.568115234375","57.568115234375"
"16646144","4064","4064","4064","57.828125","57.828125","57.828125"
"16650240","4065","4065","4065","57.828125","57.828125","57.828125"
"16654336","4066","4066","4066","57.828125","57.828125","57.828125"
"16658432","4067","4067","4067","57.828125","57.828125","57.828125"
"16662528","4068","4068","4068","57.828125","57.828125","57.828125"
"16666624","4069","4069","4069","57.828125","57.828125","57.828125"
"16670720","4070","4070","4070","57.828125","57.828125","57.828125"
"16674816","4071","4071","4071","57.828125","57.828125","57.828125"
"16678912","4072","4072","4072","57.828125","57.828125","57.828125"
"16683008","4073","4073","4073","57.828125","57.828125","57.828125"
"16687104","4074","4074","4074","57.828125","57.828125","57.828125"
"16691200","4075","4075","4075","57.828125","57.828125","57.828125"
"16695296","4076","4076","4076","57.828125","57.828125","57.828125"
"16699392","4077","4077","4077","57.828125","57.828125","57.828125"
"16703488","4078","4078","4078","57.828125","57.828125","57.828125"
"16707584","4079","4079","4079","57.828125","57.828125","57.828125"
"16711680","4080","4080","4080","57.828125","57.828125","57.828125"
"16715776","4081","4081","4081","57.828125","57.828125","57.828125"
"16719872","4082","4082","4082","57.828125","57.828125","57.828125"
"16723968","4083","4083","4083","57.828125","57.828125","57.828125"
"16728064","4084","4084","4084","57.828125","57.828125","57.828125"
"16732160","4085","4085","4085","57.828125","57.828125","57.828125"
"16736256","4086","4086","4086","57.828125","57.828125","57.828125"
"16740352","4087","4087","4087","57.828125","57.828125","57.828125"
"16744448","4088","4088","4088","57.828125","57.828125","57.828125"
"16748544","4089","4089","4089","57.828125","57.828125","57.828125"
"16752640","4090","4090","4090","57.828125","57.828125","57.828125"
"16756736","4091","4091","4091","57.828125","57.828125","57.828125"
"16760832","4092","4092","4092","57.828125","57.828125","57.828125"
"16764928","4093","4093","4093","57.828125","57.828125","57.828125"
"16769024","4094","4094","4094","57.828125","57.828125","57.828125"
"16773120","4095","4095","4095","57.828125","57.828125","57.828125"
"16777216","4096","4096","4096","57.828125","57.828125","57.828125"
"16781312","4097","4097","4097","57.828125","57.828125","57.828125"
"16785408","4098","4098","4098","57.828125","57.828125","57.828125"
"16789504","4099","4099","4099","57.828125","57.828125","57.828125"
"16793600","4100","4100","4100","57.828125","57.828125","57.828125"
"16797696","4101","4101","4101","57.828125","57.828125","57.828125"
"16801792","4102","4102","4102","57.828125","57.828125","57.828125"
"16805888","4103","4103","4103","57.828125","57.828125","57.828125"
"16809984","4104","4104","4104","57.828125","57.828125","57.828125"
"16814080","4105","4105","4105","57.828125","57.828125","57.828125"
"16818176","4106","4106","4106","57.828125","57.828125","57.828125"
"16822272","4107","4107","4107","57.828125","57.828125","57.828125"
"16826368","4108","4108","4108","57.828125","57.828125","57.828125"
"16830464","4109","4109","4109","57.828125","57.828125","57.828125"
"16834560","4110","4110","4110","57.828125","57.828125","57.828125"
"16838656","4111","4111","4111","57.828125","57.828125","57.828125"
"16842752","4112","4112","4112","57.828125","57.828125","57.828125"
"16846848","4113","4113","4113","57.828125","57.828125","57.828125"
"16850944","4114","4114","4114","57.828125","57.828125","57.828125"
"16855040","4115","4115","4115","57.828125","57.828125","57.828125"
"16859136","4116","4116","4116","57.828125","57.828125","57.828125"
"16863232","4117","4117","4117","57.828125","57.828125","57.828125"
"16867328","4118","4118","4118","57.828125","57.828125","57.828125"
"16871424","4119","4119","4119","57.828125","57.828125","57.828125"
"16875520","4120","4120","4120","57.828125","57.828125","57.828125"
"16879616","4121","4121","4121","57.828125","57.828125","57.828125"
"16883712","4122","4122","4122","57.828125","57.828125","57.828125"
"16887808","4123","4123","4123","57.828125","57.828125","57.828125"
"16891904","4124","4124","4124","57.828125","57.828125","57.828125"
"16896000","4125","4125","4125","57.828125","57.828125","57.828125"
"16900096","4126","4126","4126","57.828125","57.828125","57.828125"
"16904192","4127","4127","4127","57.828125","57.828125","57.828125"
"16908288","4128","4128","4128","57.828125","57.828125","57.828125"
"16912384","4129","4129","4129","57.828125","57.828125","57.828125"
"16916480","4130","4130","4130","57.828125","57.828125","57.828125"
"16920576","4131","4131","4131","57.828125","57.828125","57.828125"
"16924672","4132","4132","4132","57.828125","57.828125","57.828125"
"16928768","4133","4133","4133","57.828125","57.828125","57.828125"
"16932864","4134","4134","4134","57.828125","57.828125","57.828125"
"16936960","4135","4135","4135","57.828125","57.828125","57.828125"
"16941056","4136","4136","4136","57.828125","57.828125","57.828125"
"16945152","4137","4137","4137","57.828125","57.828125","57.828125"
"16949248","4138","4138","4138","57.828125","57.828125","57.828125"
"16953344","4139","4139","4139","57.828125","57.828125","57.828125"
"16957440","4140","4140","4140","57.828125","57.828125","57.828125"
"16961536","4141","4141","4141","57.93603515625","57.93603515625","57.93603515625"
"16965632","4142","4142","4142","58.09375","58.09375","58.09375"
"16969728","4143","4143","4143","58.09375","58.09375","58.09375"
"16973824","4144","4144","4144","58.09375","58.09375","58.09375"
"16977920","4145","4145","4145","58.09375","58.09375","58.09375"
"16982016","4146","4146","4146","58.09375","58.09375","58.09375"
"16986112","4147","4147","4147","58.09375","58.09375","58.09375"
"16990208","4148","4148","4148","58.09375","58.09375","58.09375"
"16994304","4149","4149","4149","58.09375","58.09375","58.09375"
"16998400","4150","4150","4150","58.09375","58.09375","58.09375"
"17002496","4151","4151","4151","58.09375","58.09375","58.09375"
"17006592","4152","4152","4152","58.09375","58.09375","58.09375"
"17010688","4153","4153","4153","58.09375","58.09375","58.09375"
"17014784","4154","4154","4154","58.09375","58.09375","58.09375"
"17018880","4155","4155","4155","58.09375","58.09375","58.09375"
"17022976","4156","4156","4156","58.09375","58.09375","58.09375"
"17027072","4157","4157","4157","58.09375","58.09375","58.09375"
"17031168","4158","4158","4158","58.09375","58.09375","58.09375"
"17035264","4159","4159","4159","58.09375","58.09375","58.09375"
"17039360","4160","4160","4160","58.09375","58.09375","58.09375"
"17043456","4161","4161","4161","58.09375","58.09375","58.09375"
"17047552","4162","4162","4162","58.09375","58.09375","58.09375"
"17051648","4163","4163","4163","58.09375","58.09375","58.09375"
"17055744","4164","4164","4164","58.09375","58.09375","58.09375"
"17059840","4165","4165","4165","58.09375","58.09375","58.09375"
"17063936","4166","4166","4166","58.09375","58.09375","58.09375"
"17068032","4167","4167","4167","58.09375","58.09375","58.09375"
"17072128","4168","4168","4168","58.09375","58.09375","58.09375"
"17076224","4169","4169","4169","58.09375","58.09375","58.09375"
"17080320","4170","4170","4170","58.09375","58.09375","58.09375"
"17084416","4171","4171","4171","58.09375","58.09375","58.09375"
"17088512","4172","4172","4172","58.09375","58.09375","58.09375"
"17092608","4173","4173","4173","58.09375","58.09375","58.09375"
"17096704","4174","4174","4174","58.09375","58.09375","58.09375"
"17100800","4175","4175","4175","58.09375","58.09375","58.09375"
"17104896","4176","4176","4176","58.09375","58.09375","58.09375"
"17108992","4177","4177","4177","58.09375","58.09375","58.09375"
"17113088","4178","4178","4178","58.09375","58.09375","58.09375"
"17117184","4179","4179","4179","58.09375","58.09375","58.09375"
"17121280","4180","4180","4180","58.09375","58.09375","58.09375"
"17125376","4181","4181","4181","58.09375","58.09375","58.09375"
"17129472","4182","4182","4182","58.09375","58.09375","58.09375"
"17133568","4183","4183","4183","58.09375","58.09375","58.09375"
"17137664","4184","4184","4184","58.09375","58.09375","58.09375"
"17141760","4185","4185","4185","58.09375","58.09375","58.09375"
"17145856","4186","4186","4186","58.09375","58.09375","58.09375"
"17149952","4187","4187","4187","58.09375","58.09375","58.09375"
"17154048","4188","4188","4188","58.09375","58.09375","58.09375"
"17158144","4189","4189","4189","58.09375","58.09375","58.09375"
"17162240","4190","4190","4190","58.09375","58.09375","58.09375"
"17166336","4191","4191","4191","58.09375","58.09375","58.09375"
"17170432","4192","4192","4192","58.09375","58.09375","58.09375"
"17174528","4193","4193","4193","58.09375","58.09375","58.09375"
"17178624","4194","4194","4194","58.09375","58.09375","58.09375"
"17182720","4195","4195","4195","58.09375","58.09375","58.09375"
"17186816","4196","4196","4196","58.09375","58.09375","58.09375"
"17190912","4197","4197","4197","58.09375","58.09375","58.09375"
"17195008","4198","4198","4198","58.09375","58.09375","58.09375"
"17199104","4199","4199","4199","58.09375","58.09375","58.09375"
"17203200","4200","4200","4200","58.09375","58.09375","58.09375"
"17207296","4201","4201","4201","58.09375","58.09375","58.09375"
"17211392","4202","4202","4202","58.09375","58.09375","58.09375"
"17215488","4203","4203","4203","58.09375","58.09375","58.09375"
"17219584","4204","4204","4204","58.09375","58.09375","58.09375"
"17223680","4205","4205","4205","58.09375","58.09375","58.09375"
"17227776","4206","4206","4206","58.09375","58.09375","58.09375"
"17231872","4207","4207","4207","58.09375","58.09375","58.09375"
"17235968","4208","4208","4208","58.09375","58.09375","58.09375"
"17240064","4209","4209","4209","58.09375","58.09375","58.09375"
"17244160","4210","4210","4210","58.09375","58.09375","58.09375"
"17248256","4211","4211","4211","58.09375","58.09375","58.09375"
"17252352","4212","4212","4212","58.09375","58.09375","58.09375"
"17256448","4213","4213","4213","58.09375","58.09375","58.09375"
"17260544","4214","4214","4214","58.09375","58.09375","58.09375"
"17264640","4215","4215","4215","58.09375","58.09375","58.09375"
"17268736","4216","4216","4216","58.09375","58.09375","58.09375"
"17272832","4217","4217","4217","58.09375","58.09375","58.09375"
"17276928","4218","4218","4218","58.09375","58.09375","58.09375"
"17281024","4219","4219","4219","58.08935546875","58.08935546875","58.08935546875"
"17285120","4220","4220","4220","58.078125","58.078125","58.078125"
"17289216","4221","4221","4221","58.078125","58.078125","58.078125"
"17293312","4222","4222","4222","58.078125","58.078125","58.078125"
"17297408","4223","4223","4223","58.078125","58.078125","58.078125"
"17301504","4224","4224","4224","58.078125","58.078125","58.078125"
"17305600","4225","4225","4225","58.078125","58.078125","58.078125"
"17309696","4226","4226","4226","58.078125","58.078125","58.078125"
"17313792","4227","4227","4227","58.078125","58.078125","58.078125"
"17317888","4228","4228","4228","58.078125","58.078125","58.078125"
"17321984","4229","4229","4229","58.078125","58.078125","58.078125"
"17326080","4230","4230","4230","58.078125","58.078125","58.078125"
"17330176","4231","4231","4231","58.078125","58.078125","58.078125"
"17334272","4232","4232","4232","58.078125","58.078125","58.078125"
"17338368","4233","4233","4233","58.078125","58.078125","58.078125"
"17342464","4234","4234","4234","58.078125","58.078125","58.078125"
"17346560","4235","4235","4235","58.078125","58.078125","58.078125"
"17350656","4236","4236","4236","58.078125","58.078125","58.078125"
"17354752","4237","4237","4237","58.078125","58.078125","58.078125"
"17358848","4238","4238","4238","58.078125","58.078125","58.078125"
"17362944","4239","4239","4239","58.078125","58.078125","58.078125"
"17367040","4240","4240","4240","58.078125","58.078125","58.078125"
"17371136","4241","4241","4241","58.078125","58.078125","58.078125"
"17375232","4242","4242","4242","58.078125","58.078125","58.078125"
"17379328","4243","4243","4243","58.078125","58.078125","58.078125"
"17383424","4244","4244","4244","58.078125","58.078125","58.078125"
"17387520","4245","4245","4245","58.078125","58.078125","58.078125"
"17391616","4246","4246","4246","58.078125","58.078125","58.078125"
"17395712","4247","4247","4247","58.078125","58.078125","58.078125"
"17399808","4248","4248","4248","58.078125","58.078125","58.078125"
"17403904","4249","4249","4249","58.078125","58.078125","58.078125"
"17408000","4250","4250","4250","58.078125","58.078125","58.078125"
"17412096","4251","4251","4251","58.078125","58.078125","58.078125"
"17416192","4252","4252","4252","58.078125","58.078125","58.078125"
"17420288","4253","4253","4253","58.078125","58.078125","58.078125"
"17424384","4254","4254","4254","58.078125","58.078125","58.078125"
"17428480","4255","4255","4255","58.078125","58.078125","58.078125"
"17432576","4256","4256","4256","58.078125","58.078125","58.078125"
"17436672","4257","4257","4257","58.078125","58.078125","58.078125"
